1,2,3,4,6,8,9,10,11
(-99,-48,90.000000,-2)
(-89,-48,90.000000,-2)
(-79,-48,90.000000,-2)
(-69,-48,90.000000,-2)
(-59,-48,90.000000,-2)
(-49,-48,90.000000,-2)
(-39,-48,90.000000,-2)
(-29,-48,90.000000,-2)
(-19,-48,90.000000,-2)
(-9,-48,90.000000,-2)
(1,-48,90.000000,-2)
(11,-48,90.000000,-2)
(21,-48,90.000000,-2)
(31,-48,90.000000,-2)
(41,-48,90.000000,-2)
(51,-48,90.000000,-2)
(61,-48,90.000000,-2)
(71,-48,90.000000,-2)
(81,-48,90.000000,-2)
(91,-48,90.000000,-2)
(101,-48,90.000000,-2)
(111,-48,90.000000,-2)
(121,-48,90.000000,-2)
(131,-48,90.000000,-2)
(141,-48,90.000000,-2)
(152,-47,85.799524,-2)
(162,-46,85.323897,-2)
(173,-45,84.961594,-2)
(183,-44,84.631745,-2)
(193,-43,84.282070,-2)
(204,-42,83.845204,-2)
(214,-41,83.845204,-2)
(219,-41,83.845204,-2)
(229,-40,84.801925,-2)
(239,-39,84.321145,-2)
(249,-38,83.833296,-2)
(259,-37,83.308435,-2)
(269,-35,82.714444,-2)
(279,-34,82.007705,-2)
(289,-33,81.117986,-2)
(299,-31,79.913815,-2)
(304,-30,81.253838,-2)
(314,-28,78.534580,-2)
(324,-26,76.756828,-2)
(333,-24,75.513185,-2)
(343,-21,74.616293,-2)
(353,-18,73.972733,-2)
(362,-16,73.539555,-2)
(372,-13,73.311609,-2)
(381,-10,73.330763,-2)
(391,-7,73.330763,-2)
(396,-6,73.000475,-2)
(406,-2,70.866550,-2)
(416,0,69.334946,-2)
(426,4,68.273699,-2)
(435,8,67.607645,-2)
(445,12,67.301786,-2)
(454,16,67.355093,-2)
(464,20,67.802908,-2)
(469,22,66.250505,-2)
(478,26,64.736078,-2)
(487,31,63.961826,-2)
(497,35,63.561235,-2)
(506,40,63.401707,-2)
(515,44,63.433060,-2)
(524,49,63.647886,-2)
(533,53,64.074884,-2)
(542,58,64.794436,-2)
(552,62,65.996765,-2)
(561,66,65.996765,-2)
(566,68,68.758303,-2)
(575,72,69.613089,-2)
(585,75,70.117521,-2)
(595,79,70.278273,-2)
(604,82,70.105051,-2)
(614,86,69.610094,-2)
(624,89,68.807983,-2)
(633,93,67.716213,-2)
(638,95,67.833654,-2)
(647,99,66.876482,-2)
(657,103,66.272984,-2)
(666,107,65.828077,-2)
(675,111,65.465242,-2)
(684,115,65.145544,-2)
(694,120,64.844160,-2)
(703,124,64.540737,-2)
(712,128,64.212889,-2)
(721,133,63.827713,-2)
(730,137,63.321344,-2)
(739,142,63.321344,-2)
(743,144,62.008667,-2)
(752,149,61.120930,-2)
(761,154,60.420015,-2)
(770,159,59.902878,-2)
(779,164,59.574270,-2)
(787,169,59.448666,-2)
(796,174,59.553663,-2)
(805,179,59.936495,-2)
(809,182,60.255117,-2)
(818,187,60.262001,-2)
(827,192,60.053131,-2)
(835,197,59.688044,-2)
(844,202,59.172970,-2)
(853,207,58.483280,-2)
(861,213,57.560520,-2)
(870,218,56.289680,-2)
(878,224,54.432224,-2)
(882,227,53.130104,-2)
(890,233,53.693687,-2)
(899,239,53.451668,-2)
(907,246,52.631706,-2)
(916,252,51.241871,-2)
(924,259,49.142426,-2)
