8,9,10,11
(1380,-136,335.594444,-2)
(1376,-128,335.594444,-2)
(1372,-120,335.594444,-2)
(1368,-112,335.594444,-2)
(1364,-104,335.594444,-2)
(1360,-96,335.594444,-2)
(1356,-88,335.594444,-2)
(1352,-80,335.594444,-2)
(1348,-72,335.594444,-2)
(1344,-64,335.594444,-2)
(1340,-56,335.594444,-2)
(1336,-48,335.594444,-2)
(1332,-40,335.594444,-2)
(1328,-32,335.594444,-2)
(1324,-24,335.594444,-2)
(1320,-16,335.594444,-2)
(1316,-8,335.594444,-2)
(1312,0,335.594444,-2)
(1308,9,335.594444,-2)
(1303,19,336.951874,-2)
(1299,28,337.461678,-2)
(1296,37,337.596649,-2)
(1292,47,337.516510,-2)
(1288,56,337.289345,-2)
(1284,66,336.947113,-2)
(1280,75,336.504524,-2)
(1276,84,335.966385,-2)
(1271,94,335.330818,-2)
(1267,103,334.590492,-2)
(1263,112,333.732658,-2)
(1258,121,332.738510,-2)
(1253,130,331.581505,-2)
(1248,139,330.224667,-2)
(1243,148,328.616131,-2)
(1238,156,326.681866,-2)
(1232,165,324.313541,-2)
(1226,173,321.347885,-2)
(1219,181,317.530735,-2)
(1212,188,317.530735,-2)
(1208,191,310.647816,-2)
(1200,198,308.615013,-2)
(1192,204,306.929264,-2)
(1184,210,305.470921,-2)
(1176,216,304.166752,-2)
(1167,221,302.968361,-2)
(1159,227,301.841724,-2)
(1150,232,300.761436,-2)
(1141,237,299.707355,-2)
(1132,242,298.662489,-2)
(1124,247,297.611641,-2)
(1114,252,296.540264,-2)
(1105,256,295.433680,-2)
(1096,260,294.276146,-2)
(1087,264,293.049936,-2)
(1077,268,291.734333,-2)
(1068,272,290.304110,-2)
(1058,275,288.727541,-2)
(1049,278,286.963606,-2)
(1039,281,284.957701,-2)
(1029,284,282.635108,-2)
(1019,286,279.890758,-2)
(1009,287,276.572788,-2)
(999,288,272.456708,-2)
(994,288,272.456708,-2)
(984,288,272.456708,-2)
(974,286,261.709711,-2)
(964,285,258.720698,-2)
(954,282,256.220899,-2)
(944,280,254.083159,-2)
(934,277,252.218729,-2)
(925,274,250.563902,-2)
(915,270,249.071548,-2)
(906,266,247.705790,-2)
(896,262,246.438484,-2)
(887,258,245.246815,-2)
(878,254,244.111618,-2)
(869,249,243.016111,-2)
(860,245,241.944859,-2)
(851,240,240.882908,-2)
(842,235,239.814850,-2)
(833,230,238.723768,-2)
(825,224,237.590019,-2)
(816,219,236.389141,-2)
(808,213,235.088974,-2)
(800,207,233.644650,-2)
(792,201,231.989483,-2)
(784,195,230.017406,-2)
(776,188,230.017406,-2)
(772,185,225.416885,-2)
(765,177,220.986755,-2)
(759,169,217.558140,-2)
(753,161,214.833256,-2)
(747,152,212.617962,-2)
(742,144,210.782944,-2)
(737,135,209.239609,-2)
(732,126,207.925972,-2)
(727,117,206.797710,-2)
(723,108,205.822884,-2)
(718,98,204.978333,-2)
(714,89,204.247849,-2)
(710,80,203.620819,-2)
(706,70,203.092003,-2)
(702,61,202.661987,-2)
(698,52,202.339233,-2)
(694,42,202.144615,-2)
(690,33,202.122612,-2)
(686,23,202.370979,-2)
(682,14,203.139381,-2)
(678,5,205.313103,-2)
(676,0,205.313103,-2)
(674,-3,205.313103,-2)
(670,-11,205.313103,-2)
(666,-19,205.313103,-2)
(662,-27,205.313103,-2)
(658,-35,205.313103,-2)
(654,-43,205.313103,-2)
(650,-51,205.313103,-2)
(646,-59,205.313103,-2)
(642,-67,205.313103,-2)
(638,-75,205.313103,-2)
(634,-83,205.313103,-2)
(630,-91,205.313103,-2)
(626,-99,205.313103,-2)
(622,-107,205.313103,-2)
(618,-115,205.313103,-2)
(614,-123,205.313103,-2)
(610,-131,205.313103,-2)
