5,7
(1495,583,253.193497,-2)
(1491,582,253.193497,-2)
(1487,581,253.193497,-2)
(1483,580,253.193497,-2)
(1479,579,253.193497,-2)
(1475,578,253.193497,-2)
(1471,577,253.193497,-2)
(1467,576,253.193497,-2)
(1463,575,253.193497,-2)
(1459,574,253.193497,-2)
(1455,573,253.193497,-2)
(1451,572,253.193497,-2)
(1447,571,253.193497,-2)
(1443,570,253.193497,-2)
(1439,569,253.193497,-2)
(1435,568,253.193497,-2)
(1431,567,253.193497,-2)
(1427,566,253.193497,-2)
(1423,565,253.193497,-2)
(1419,564,253.193497,-2)
(1415,563,253.193497,-2)
(1411,562,253.193497,-2)
(1407,561,253.193497,-2)
(1403,560,253.193497,-2)
(1399,559,253.193497,-2)
(1395,558,253.193497,-2)
(1391,557,253.193497,-2)
(1387,556,253.193497,-2)
(1383,555,253.193497,-2)
(1379,554,253.193497,-2)
(1375,553,253.193497,-2)
(1371,552,253.193497,-2)
(1367,551,253.193497,-2)
(1363,550,253.193497,-2)
(1359,549,253.193497,-2)
(1355,548,253.193497,-2)
(1351,547,253.193497,-2)
(1347,546,253.193497,-2)
(1343,545,253.193497,-2)
(1339,544,253.193497,-2)
(1335,543,253.193497,-2)
(1331,542,253.193497,-2)
(1327,541,253.193497,-2)
(1323,540,253.186371,-2)
(1320,539,253.180084,-2)
(1316,537,253.174454,-2)
(1312,536,253.169403,-2)
(1308,535,253.164825,-2)
(1304,534,253.160675,-2)
(1300,533,253.156860,-2)
(1297,532,253.153366,-2)
(1293,530,253.150116,-2)
(1289,529,253.147125,-2)
(1285,528,253.144333,-2)
(1281,527,253.141724,-2)
(1277,526,253.139297,-2)
(1274,525,253.137009,-2)
(1270,523,253.134857,-2)
(1266,522,253.132843,-2)
(1262,521,253.130920,-2)
(1258,520,253.129120,-2)
(1254,519,253.127396,-2)
(1251,518,253.125763,-2)
(1247,516,253.124222,-2)
(1243,515,253.122742,-2)
(1239,514,253.121353,-2)
(1235,513,253.119995,-2)
(1231,512,253.118729,-2)
(1228,511,253.117493,-2)
(1224,509,253.116318,-2)
(1220,508,253.115189,-2)
(1216,507,253.114105,-2)
(1212,506,253.113068,-2)
(1208,505,253.112076,-2)
(1205,504,253.111115,-2)
(1201,503,253.110184,-2)
(1197,501,253.109299,-2)
(1193,500,253.108444,-2)
(1189,499,253.107605,-2)
(1185,498,253.106812,-2)
(1182,497,253.106033,-2)
(1178,496,253.105286,-2)
(1174,494,253.104568,-2)
