5,7
(-229,-58,65.673145,-2)
(-225,-56,65.673145,-2)
(-221,-54,65.673145,-2)
(-217,-52,65.673145,-2)
(-213,-50,65.673145,-2)
(-209,-48,65.673145,-2)
(-205,-46,65.673145,-2)
(-201,-44,65.673145,-2)
(-197,-42,65.673145,-2)
(-193,-40,65.673145,-2)
(-189,-38,65.673145,-2)
(-185,-36,65.673145,-2)
(-181,-34,65.673145,-2)
(-177,-32,65.673145,-2)
(-173,-30,65.673145,-2)
(-169,-28,65.673145,-2)
(-165,-26,65.673145,-2)
(-161,-24,65.673145,-2)
(-157,-22,65.673145,-2)
(-153,-20,65.673145,-2)
(-149,-18,65.673145,-2)
(-145,-16,65.673145,-2)
(-141,-14,65.673145,-2)
(-137,-12,65.673145,-2)
(-133,-10,65.673145,-2)
(-129,-8,65.673145,-2)
(-125,-6,65.673145,-2)
(-121,-4,65.673145,-2)
(-117,-2,65.673145,-2)
(-113,0,65.673145,-2)
(-109,2,65.673145,-2)
(-105,4,65.673145,-2)
(-101,6,65.673145,-2)
(-97,8,65.673145,-2)
(-93,10,65.673145,-2)
(-89,12,65.673145,-2)
(-85,14,65.673145,-2)
(-81,16,65.673145,-2)
(-77,18,65.673145,-2)
(-73,20,65.673145,-2)
(-69,22,65.673145,-2)
(-65,24,65.673145,-2)
(-61,26,65.673145,-2)
(-58,27,65.666525,-2)
(-54,29,65.660660,-2)
(-50,31,65.655418,-2)
(-47,32,65.650692,-2)
(-43,34,65.646410,-2)
(-39,36,65.642506,-2)
(-36,37,65.638927,-2)
(-32,39,65.635637,-2)
(-29,41,65.632591,-2)
(-25,42,65.629770,-2)
(-21,44,65.627140,-2)
(-18,45,65.624687,-2)
(-14,47,65.622389,-2)
(-10,49,65.620235,-2)
(-7,50,65.618208,-2)
(-3,52,65.616295,-2)
(0,54,65.614491,-2)
(3,55,65.612780,-2)
(7,57,65.611162,-2)
(11,59,65.609623,-2)
(14,60,65.608162,-2)
(18,62,65.606768,-2)
(22,64,65.605444,-2)
(25,65,65.604174,-2)
(29,67,65.602964,-2)
(33,69,65.601803,-2)
(36,70,65.600695,-2)
(40,72,65.599627,-2)
(43,74,65.598608,-2)
(47,75,65.597626,-2)
(51,77,65.596684,-2)
(54,79,65.595778,-2)
(58,80,65.594906,-2)
