1,2,3,4,6,8,9,10,11
(-62,-98,59.754717,-2)
(-53,-93,59.754717,-2)
(-44,-88,59.754717,-2)
(-35,-83,59.754717,-2)
(-26,-78,59.754717,-2)
(-17,-73,59.754717,-2)
(-8,-68,59.754717,-2)
(1,-63,59.754717,-2)
(10,-58,59.754717,-2)
(19,-53,59.754717,-2)
(28,-48,59.754717,-2)
(37,-43,59.754717,-2)
(46,-38,59.915318,-2)
(55,-33,59.999893,-2)
(63,-27,60.057701,-2)
(72,-22,60.103981,-2)
(81,-17,60.146456,-2)
(90,-12,60.192125,-2)
(99,-7,60.192125,-2)
(104,-4,59.787537,-2)
(113,0,59.226887,-2)
(122,5,58.970499,-2)
(131,11,58.918848,-2)
(140,16,59.039787,-2)
(149,22,59.340370,-2)
(158,27,59.868248,-2)
(167,32,60.742506,-2)
(172,35,61.389540,-2)
(181,40,61.183630,-2)
(190,45,61.195002,-2)
(200,50,61.366209,-2)
(209,55,61.686008,-2)
(218,60,62.173122,-2)
(227,65,62.880632,-2)
(237,70,63.922388,-2)
(246,74,63.922388,-2)
(250,76,63.361076,-2)
(259,81,63.510778,-2)
(268,85,63.940334,-2)
(277,90,64.611320,-2)
(287,94,65.546274,-2)
(296,98,66.821280,-2)
(305,102,68.593678,-2)
(314,105,71.189581,-2)
(324,108,71.189581,-2)
(329,109,77.907202,-2)
(339,111,80.904758,-2)
(349,112,83.089834,-2)
(359,113,84.723238,-2)
(369,114,85.947985,-2)
(379,115,86.838653,-2)
(389,115,86.838653,-2)
(399,116,87.657704,-2)
(404,116,87.657704,-2)
(414,116,87.657704,-2)
(424,117,88.884326,-2)
(434,117,88.884326,-2)
(444,117,88.884326,-2)
(455,117,88.884326,-2)
(465,117,88.884326,-2)
(475,117,88.884326,-2)
(485,117,88.884326,-2)
(490,117,88.884326,-2)
(500,117,88.884326,-2)
(510,117,88.884326,-2)
(520,117,88.884326,-2)
(530,117,88.884326,-2)
(541,117,88.884326,-2)
(551,117,88.884326,-2)
(561,117,88.884326,-2)
(571,117,88.884326,-2)
(576,117,88.884326,-2)
(586,117,88.884326,-2)
(596,117,88.884326,-2)
(606,117,88.884326,-2)
(616,117,88.884326,-2)
(627,117,88.884326,-2)
(637,117,88.884326,-2)
(647,117,88.884326,-2)
