0,1,2,3,4,5,6,7,8,9,10,11
(-166,853,135.000000,-2)
(-162,850,135.000000,-2)
(-158,847,135.000000,-2)
(-154,844,135.000000,-2)
(-150,841,135.000000,-2)
(-146,838,135.000000,-2)
(-142,836,135.000000,-2)
(-138,833,135.000000,-2)
(-133,830,135.000000,-2)
(-129,827,135.000000,-2)
(-125,824,135.000000,-2)
(-121,821,135.000000,-2)
(-117,819,135.000000,-2)
(-113,816,135.000000,-2)
(-109,813,135.000000,-2)
(-105,810,135.000000,-2)
(-101,807,135.000000,-2)
(-96,804,135.000000,-2)
(-92,802,135.000000,-2)
(-88,799,135.000000,-2)
(-84,796,135.000000,-2)
(-80,793,135.000000,-2)
(-76,790,135.000000,-2)
(-72,787,135.000000,-2)
(-68,785,135.000000,-2)
(-63,782,135.000000,-2)
(-59,779,135.000000,-2)
(-55,776,135.000000,-2)
(-51,773,135.000000,-2)
(-47,770,135.000000,-2)
(-43,768,135.000000,-2)
(-39,765,135.000000,-2)
(-35,762,135.000000,-2)
(-30,759,135.000000,-2)
(-26,756,135.000000,-2)
(-22,753,135.000000,-2)
(-18,751,135.000000,-2)
(-14,748,135.000000,-2)
(-10,745,135.000000,-2)
(-6,742,135.000000,-2)
(-2,739,135.000000,-2)
(1,736,135.000000,-2)
(6,734,135.000000,-2)
(10,731,135.000000,-2)
(14,728,135.000000,-2)
(18,725,135.000000,-2)
(22,722,135.000000,-2)
(26,719,135.000000,-2)
(30,717,135.000000,-2)
(34,714,135.000000,-2)
(39,711,135.000000,-2)
(43,708,135.000000,-2)
(47,705,135.000000,-2)
(51,702,135.000000,-2)
(55,700,135.000000,-2)
(59,697,135.000000,-2)
(63,694,135.000000,-2)
(67,691,135.000000,-2)
(72,688,135.000000,-2)
(76,685,135.000000,-2)
(80,683,135.000000,-2)
(84,680,135.000000,-2)
(84,680,135.000000,-2)
(88,677,135.000000,-2)
(92,674,135.000000,-2)
(96,671,135.000000,-2)
(100,668,135.000000,-2)
(104,666,135.000000,-2)
(109,663,135.000000,-2)
(113,660,135.000000,-2)
(117,657,135.000000,-2)
(121,654,135.000000,-2)
(125,651,135.000000,-2)
(129,649,135.000000,-2)
(133,646,135.000000,-2)
(137,643,135.000000,-2)
(142,640,135.000000,-2)
(146,637,135.000000,-2)
(150,634,135.000000,-2)
(154,632,135.000000,-2)
(158,629,135.000000,-2)
(162,626,135.000000,-2)
(166,623,135.000000,-2)
(170,620,135.000000,-2)
(175,617,135.000000,-2)
(179,615,135.000000,-2)
(183,612,135.000000,-2)
(187,609,135.000000,-2)
(191,606,135.000000,-2)
(195,603,135.000000,-2)
(199,600,135.000000,-2)
(203,598,135.000000,-2)
(207,595,135.000000,-2)
(212,592,135.000000,-2)
(216,589,135.000000,-2)
(220,586,135.000000,-2)
(224,583,135.000000,-2)
(228,581,135.000000,-2)
(232,578,135.000000,-2)
(236,575,135.000000,-2)
(240,572,135.000000,-2)
(245,569,135.000000,-2)
(249,566,135.000000,-2)
(253,564,135.000000,-2)
(257,561,135.000000,-2)
(261,558,135.000000,-2)
(265,555,135.000000,-2)
(269,552,135.000000,-2)
(273,549,135.000000,-2)
(278,547,135.000000,-2)
(282,544,135.000000,-2)
(286,541,135.000000,-2)
(290,538,135.000000,-2)
(294,535,135.000000,-2)
(298,532,135.000000,-2)
(302,530,135.000000,-2)
(306,527,135.000000,-2)
(310,524,135.000000,-2)
(315,521,135.000000,-2)
(319,518,135.000000,-2)
(323,515,135.000000,-2)
(327,513,135.000000,-2)
(331,510,135.000000,-2)
(335,507,135.000000,-2)
(339,504,135.000000,-2)
(343,501,135.000000,-2)
(348,498,135.000000,-2)
